Complex3701;Protein8992;Protein9157;Protein9158;Protein9171;Protein9174;SmallMolecule19	Complex3796;SmallMolecule13
Complex3797	Complex3772;Protein9176
Complex3798	Complex3772;Protein9177
Complex3803	Complex3799;Complex3800
Complex3804;Complex3805;Protein9187	Complex3803
Complex3807	Complex3778;Complex3791;Complex3805;Complex3806
Complex3778;Complex3791;Complex3810;Complex3811;PhysicalEntity902;Protein9196	Complex3807
Complex3812	Complex3701;Complex3810;Protein8992
Complex3701;Protein8992;Protein9157;Protein9171;Protein9188;Protein9194;SmallMolecule19	Complex3812;SmallMolecule13
Complex3816	Complex3741;Protein9202
Complex3822	Complex3741;Complex3817
Complex3827	Complex3741;Complex3823;Complex3824;Complex3825
Complex3741;Complex3823;Complex3828;Complex3830;Protein9222	Complex3827
Complex3831	Complex3701;Complex3830;Protein8992
Complex3701;Protein8992;Protein9097;Protein9127;Protein9128;Protein9129;SmallMolecule19	Complex3831;SmallMolecule13
Complex699	Complex695;PhysicalEntity48;Protein1047
Complex3840	Complex3753;Protein8998
Complex3841	Complex3705;Complex3840
Complex3842;SmallMolecule39	Complex3841;SmallMolecule40
Complex3843	Complex3709;Complex3842
Complex3845	Complex3754;Complex3843;PhysicalEntity903;Protein9017;Protein9248
Complex3705;Complex3846;Protein8998;Protein9017	Complex3845
Complex3848	Complex3022;Complex3846
Complex3022;Complex3851	Complex3848;Complex3849;Complex3850
Complex3671;Complex3709;Complex3856;Complex3863;PhysicalEntity905	Complex3851
Complex3864	Complex3701;Complex3863;Protein8992
Complex3701;Protein8808;Protein8992;Protein9251;Protein9252;Protein9253;SmallMolecule20	Complex3864;SmallMolecule13
SmallMolecule1124;SmallMolecule1125	SmallMolecule1123;SmallMolecule29
SmallMolecule1123;SmallMolecule425	SmallMolecule1124;SmallMolecule1126
Complex3870	Complex3866;Complex3867;Protein9286
Complex3872;Protein9278	Complex3870;Complex3871
Complex3736;Complex3867;Complex3873;SmallMolecule19	Complex3872;SmallMolecule13
Complex3879	Complex3876;Complex3878
Complex700	Complex695;PhysicalEntity49;Protein1047
Complex3875;SmallMolecule39	Complex3879;SmallMolecule40
Complex3881;SmallMolecule39	Complex3880;SmallMolecule40
Complex3883;Protein9308	Complex3571;Protein9307;Protein9308;Protein9312;Protein9313
Complex3884	Complex1025;Complex3881;Protein6726;Protein9314;Protein9336;Protein9340
Complex3880;Complex3887;SmallMolecule20	Complex3884;Complex3886;Protein9354;Protein9357
Complex1025;Complex3886;Complex3889;Protein6726;Protein9308;Protein9371;Protein9393;SmallMolecule19;SmallMolecule20	Complex3889;Complex3890;SmallMolecule13
Complex3890;Protein9354;Protein9357;SmallMolecule20;SmallMolecule39	Complex3887;SmallMolecule40
Complex3892	Complex1025;Complex3881;Protein6726;Protein9336;Protein9397;Protein9402
Complex3880;Complex3893;SmallMolecule20	Complex3886;Complex3892;Protein9354;Protein9357
Complex701;SmallMolecule19	Complex700;SmallMolecule13
Complex3895;Protein9354;Protein9357;SmallMolecule20;SmallMolecule39	Complex3893;SmallMolecule40
Complex1025;Complex3886;Complex3889;Protein6726;Protein9414;Protein9417;Protein9421;SmallMolecule19;SmallMolecule20	Complex3889;Complex3895;SmallMolecule13
Protein9470;Protein9471;Protein9472	Protein9469;Protein9470;Protein9471
Protein9470;Protein9471;Protein9473	Protein9423;Protein9470;Protein9471
Protein9470;Protein9471;Protein9475	Protein9470;Protein9471;Protein9474
Complex702;PhysicalEntity50	Complex701
Protein9500	Protein9495
Complex3913	Protein9500
Complex3916	Complex3913
Complex3917	Complex3916;PhysicalEntity711
Complex3918	Complex3917
Complex3919;PhysicalEntity711	Complex3918
Complex3925	Complex3923;Protein9508
Complex3926	Complex3925;Protein9509
Complex3927	Complex3926;Protein9512
Complex3935	Complex3916;Protein9526
Complex3938	Complex3936;Protein9529
Complex3940;SmallMolecule19	Complex3938;SmallMolecule13
Complex3946	Complex1031;PhysicalEntity909
Complex3949	Complex3947;Protein9545
Complex3957;SmallMolecule19	Complex3540;SmallMolecule13
Complex3961	PhysicalEntity911;Protein9568
Complex3968	Complex3961;Complex3962
Complex3970	Protein9473;Protein9587
Complex703	Complex697;Protein1083
Complex3984	Complex1031;Complex3967;SmallMolecule41
Complex3985	Complex3964;Complex3984;Protein9552;Protein9575;Protein9585;Protein9586
Complex3986	Complex1031;Complex3967;Complex3985;Protein9569;Protein9584
SmallMolecule19;SmallMolecule41	SmallMolecule1131;SmallMolecule13
Complex3962;SmallMolecule19	Complex3986;SmallMolecule13
Complex3990	Complex3962;Complex3989
Complex3991	Complex3990;Protein9617
SmallMolecule1132;SmallMolecule19	SmallMolecule1131;SmallMolecule13
Protein152	Protein151
Complex706;Protein1089	Complex703;Complex705
Complex3964;Complex4004;Protein9617	Complex3991;Complex3992;Complex3993;Complex3997;Complex3998;Complex3999;Complex4000;Protein9625
Complex4011	Complex4004;Complex4006;Complex4009;Complex4010;PhysicalEntity912;Protein9640
Complex4013	Complex4011;Complex4012
Complex4014	Complex4013;Protein9646
Complex4015;SmallMolecule20	Complex4014;SmallMolecule29
Complex4016;SmallMolecule20	Complex4015;SmallMolecule29
Complex4044	Complex4016;Protein9688
Complex4046	Complex4044;Complex4045
Complex4047;Complex4048;SmallMolecule20	Complex4046;SmallMolecule29
Complex4052	Complex4047;Complex4050
Complex4053;Protein9584	Complex4052
Complex1031;Complex3992;Complex3993;Complex3997;Complex3998;Complex3999;Complex4000;Complex4006;Complex4009;Complex4010;Complex4017;Complex4043;Complex4055;PhysicalEntity912;Protein9552;Protein9569;Protein9575;Protein9585;Protein9586;Protein9625;Protein9640;Protein9646;Protein9688;SmallMolecule1133	Complex4053
Complex4059;Complex4060	Complex4057;Complex982
Complex4062;Complex982	Complex4060;Complex4061
Complex4061;Complex4063	Complex4062;Complex991
Complex4064;Protein1911;Protein1914;Protein1915;Protein1916;Protein1920;SmallMolecule19;SmallMolecule20	Complex4063;SmallMolecule13
Complex4067	Complex4065;Complex4066;PhysicalEntity711
Complex4069;SmallMolecule19	Complex4068;SmallMolecule13
Complex4070	Complex1394;Complex4069
Protein9729;SmallMolecule19	Protein9728;SmallMolecule13
Complex4082	Complex1394;Protein9729
Complex4084;SmallMolecule1140	Complex4083;SmallMolecule1064
Complex4083	Complex4084
Complex4086;SmallMolecule19	Complex4085;SmallMolecule13
Complex4088;SmallMolecule1140	Complex4087;SmallMolecule1064
Complex4090	Complex4088;Complex4089;PhysicalEntity916
Complex4087;SmallMolecule1141	Complex4088
Complex4091;SmallMolecule19	PhysicalEntity916;Protein9740;SmallMolecule13
Complex4093;SmallMolecule19	Complex4092;SmallMolecule13
Complex4095	Complex4090;Complex4094
Complex711;Protein1089	Complex709;Complex710
Complex4100;Protein8337;Protein9764;Protein9767;SmallMolecule19	Complex4098;Complex4099;Protein9470;Protein9765;SmallMolecule13
Complex4127;Protein1319	Complex4126;Protein9780
Complex4127;Complex4131	Complex4128;Protein9780
Complex4132	Protein9780;SmallMolecule1145
Complex4133	Complex4132;Protein9781
Complex4134	Complex4133
Complex713;SmallMolecule19	Complex711;SmallMolecule13
Complex4180	PhysicalEntity935;Protein2402
Complex4181	Complex4180
Complex4183	PhysicalEntity937;Protein9979
Protein9997;SmallMolecule4	Protein9996;SmallMolecule2
Protein9998;SmallMolecule4	Protein9996;SmallMolecule2
Complex4195	Protein10001;Protein10002;Protein10003;Protein10004;Protein10005
Protein10006	Dna110
Complex4196	Complex4195;Dna111;Protein10006;Protein10008;Protein7879
Complex4197	Complex4195;Dna112;Protein10006;Protein10008;Protein7879
Complex4198	Complex4195;Dna111;Protein10006;Protein10007
Complex4199	Complex4195;Dna112;Protein10006;Protein10007
Complex4200	Complex4195;Dna113;Protein10006;Protein10008
Complex4201	Complex4195;Dna113;Protein10006;Protein10007
Complex4202	Dna114;Protein10006;Protein10009
Complex4203	Dna115;Protein10006;Protein10009
Complex4204	Dna116;Protein10006;Protein10009
Protein10005	Dna117
Protein10011	Complex4204
Protein10012	Complex4203
Protein10013	Dna114
Protein9996	Dna123
PhysicalEntity946;SmallMolecule1204	PhysicalEntity426;SmallMolecule1203
Complex4213	Complex4212;Protein10022
Complex4215	Complex4213;Complex4214;PhysicalEntity946;PhysicalEntity947
Complex4217;Protein10022;Protein10057;SmallMolecule577;SmallMolecule777	Complex4215;Complex4216
Complex4220	Complex4219;PhysicalEntity948
Complex4221	Complex4217;Complex4220
Complex4222;Complex4223;SmallMolecule577	Complex4221
Complex4224	Complex4223
Complex67	Protein152;Protein8;SmallMolecule13
Complex4226	Complex4224;Complex4225
Complex4227;Complex4228;PhysicalEntity425;SmallMolecule577	Complex4226
Complex4229;SmallMolecule777	Complex4222;Protein10110
Complex4219;Protein10110	Complex4229;SmallMolecule775
Complex4230	Complex4227;Protein10111;SmallMolecule775
Complex4231;PhysicalEntity950;Protein10111;SmallMolecule577;SmallMolecule777	Complex4230
Complex4232	Complex4231;Protein10114
Complex4234;PhysicalEntity947;PhysicalEntity951	Complex4232;Complex4233
Complex4212;Complex4216;Complex4235;Protein10114;SmallMolecule577	Complex4234
Complex4252;SmallMolecule39	Complex4251;SmallMolecule40
Complex4254;SmallMolecule39	Complex4253;SmallMolecule40
Complex4256	Complex4254;PhysicalEntity953
Complex4258	Complex4256;Complex4257
Complex4260	Complex4248;Complex4258;Complex4259
Complex4253;Complex4261;SmallMolecule20	Complex4260;SmallMolecule29
Complex4263	Complex4261;Complex4262
Complex4264;SmallMolecule39	Complex4263;SmallMolecule40
Complex4265	Complex4264
Complex4269	Complex4265;Complex4268
PhysicalEntity955	Complex4269
Complex4298	Complex4297;Protein3894
Complex4299	Complex4298
PhysicalEntity957;SmallMolecule425	PhysicalEntity711;SmallMolecule191
PhysicalEntity711;SmallMolecule191	PhysicalEntity957;SmallMolecule425
SmallMolecule21	SmallMolecule21
SmallMolecule21	SmallMolecule21
SmallMolecule21	SmallMolecule21
SmallMolecule21	SmallMolecule21
SmallMolecule18	SmallMolecule25
SmallMolecule18	SmallMolecule25
SmallMolecule1207;SmallMolecule19;SmallMolecule20	SmallMolecule13;SmallMolecule28
SmallMolecule912	SmallMolecule906
Complex4337	Complex4335;Complex4336;Protein10374;Protein10386;Protein2236;Protein2287
Complex4335;Complex4338;Protein10374;Protein10386;Protein10387;Protein10388;Protein2242;SmallMolecule225	Complex4337
SmallMolecule1209;SmallMolecule426;SmallMolecule452	SmallMolecule29;SmallMolecule293;SmallMolecule905
SmallMolecule915	SmallMolecule356
Complex4341	Complex4335;Complex4340;Protein10374;Protein10386;Protein10390;Protein2236;Protein2287
Complex4335;Complex4338;Protein10374;Protein10386;Protein10387;Protein10388;Protein10390;Protein2242;SmallMolecule765	Complex4341
SmallMolecule24;SmallMolecule411	SmallMolecule216;SmallMolecule23
SmallMolecule504	SmallMolecule411
SmallMolecule150	SmallMolecule505
Complex4343	Complex4342;SmallMolecule150
Complex4344	Complex4335;Complex4343;Protein10374;Protein10386;Protein2236;Protein2287
Complex4335;Complex4338;Protein10374;Protein10386;Protein10388;Protein10398;Protein2242;SmallMolecule154	Complex4344
SmallMolecule150;SmallMolecule22;SmallMolecule24;SmallMolecule28	SmallMolecule138;SmallMolecule154;SmallMolecule21;SmallMolecule23
Complex4345	Protein10401;Protein10402;Protein5870
Complex4347	Complex4335;Complex4346;Protein10374;Protein10386;Protein10390;Protein2236;Protein2287
Complex4335;Complex4338;Protein10374;Protein10386;Protein10387;Protein10388;Protein10390;Protein2242;SmallMolecule226	Complex4347
SmallMolecule1212;SmallMolecule425	SmallMolecule191;SmallMolecule916
SmallMolecule1213;SmallMolecule19	SmallMolecule13;SmallMolecule28
Complex4349;SmallMolecule28	Complex4348;SmallMolecule1212;SmallMolecule1213
Complex4350	Complex4335;Complex4349;Protein10374;Protein10386;Protein2236;Protein2287
Complex4335;Complex4338;Protein10374;Protein10386;Protein10388;Protein2242;Protein9535;SmallMolecule1215	Complex4350
SmallMolecule1216;SmallMolecule1217;SmallMolecule667	SmallMolecule1216;SmallMolecule150;SmallMolecule28
SmallMolecule1216;SmallMolecule1217;SmallMolecule667	SmallMolecule1216;SmallMolecule150;SmallMolecule28
SmallMolecule1218	SmallMolecule667
Complex4356	Complex4355;Protein10374;Protein10382;Protein10386;Protein2236;Protein2287
Complex4338;Complex4357;Protein10374;Protein10382;Protein10386;Protein10388;Protein10419;Protein10420;Protein10421;Protein2242;SmallMolecule689	Complex4356
SmallMolecule1216;SmallMolecule1221;SmallMolecule505	SmallMolecule1216;SmallMolecule1219;SmallMolecule1220
SmallMolecule1223;SmallMolecule1224	SmallMolecule1221;SmallMolecule1222;SmallMolecule502
SmallMolecule1232;SmallMolecule1233	SmallMolecule1225;SmallMolecule241
SmallMolecule1240;SmallMolecule212	SmallMolecule1215;SmallMolecule287
SmallMolecule905	SmallMolecule225
SmallMolecule1241;SmallMolecule317	SmallMolecule300;SmallMolecule906
SmallMolecule1241;SmallMolecule1242;SmallMolecule426;SmallMolecule452	SmallMolecule1241;SmallMolecule29;SmallMolecule293
Protein8	Complex67
Complex724	Protein1194;SmallMolecule95
SmallMolecule1242;SmallMolecule426	SmallMolecule29;SmallMolecule293;SmallMolecule906
SmallMolecule1242;SmallMolecule305	SmallMolecule1242;SmallMolecule300
SmallMolecule116;SmallMolecule24;SmallMolecule356	SmallMolecule118;SmallMolecule23;SmallMolecule765
SmallMolecule1243;SmallMolecule426;SmallMolecule452	SmallMolecule29;SmallMolecule293;SmallMolecule356
SmallMolecule1224;SmallMolecule1245;SmallMolecule321	SmallMolecule1222;SmallMolecule1244
SmallMolecule150	SmallMolecule154
SmallMolecule19;SmallMolecule20;SmallMolecule411	SmallMolecule13;SmallMolecule142;SmallMolecule150
SmallMolecule216	SmallMolecule411
Complex4372	Complex4364;SmallMolecule1215
Complex4364;SmallMolecule18	Complex4364;SmallMolecule25
Complex4377	Complex4373;SmallMolecule1215
Complex4373;SmallMolecule24	Complex4373;SmallMolecule23
Complex4380	Complex4378;SmallMolecule1215
Complex4378;SmallMolecule18	Complex4378;SmallMolecule25
Complex4385;Complex4388;Protein10467;Protein10468;Protein10469;Protein9512;SmallMolecule19;SmallMolecule20	Complex4381;Complex4382;Protein10452;Protein10453;Protein10461;Protein10466;SmallMolecule13
Complex4394;Complex4395;Protein10494;Protein10497;SmallMolecule19;SmallMolecule20	Complex4390;Complex4394;Protein10484;Protein10487;SmallMolecule13
Complex4395;Protein10494;Protein10497;SmallMolecule19	Complex4395;Protein10494;Protein10497;SmallMolecule13;SmallMolecule20
Complex4390;Protein10484;Protein10487;Protein10491;SmallMolecule19;SmallMolecule20	Complex4400;Protein10491;Protein10494;Protein10497;SmallMolecule13
Complex4404	Complex4385;SmallMolecule154
Complex4385;SmallMolecule154;SmallMolecule18	Complex4404;SmallMolecule25
Complex4385;SmallMolecule154;SmallMolecule24	Complex4404;SmallMolecule23
Complex4405	Complex4395;SmallMolecule154
Complex4395;SmallMolecule154;SmallMolecule24	Complex4405;SmallMolecule23
Complex4395;SmallMolecule24	Complex4395;SmallMolecule23
Complex4407;SmallMolecule622	Complex4406
Complex4410	Complex4407;SmallMolecule154;SmallMolecule201
SmallMolecule18	SmallMolecule25
Complex4412	Complex4410;Complex4411;Protein215;SmallMolecule18
Complex4414	Complex4413
Complex726	PhysicalEntity51;Protein1213
Protein6734;SmallMolecule19	Protein6729;SmallMolecule13
Protein10526;SmallMolecule19	Protein10521;SmallMolecule13
Protein10536;SmallMolecule4	Protein10531;SmallMolecule2
Protein901;SmallMolecule4	Protein900;SmallMolecule2
SmallMolecule18;SmallMolecule421;SmallMolecule479	SmallMolecule13;SmallMolecule18
Protein901;SmallMolecule4	Protein900;SmallMolecule2
Complex130	Complex100;Complex132
Complex4418	Complex132
Complex4419	Complex4418
Protein901;SmallMolecule4	Protein900;SmallMolecule2
Complex730	Complex726;Complex727
Protein10554;SmallMolecule19	Protein10553;SmallMolecule13
Complex4420	Complex100;Protein10555
Complex4421	Complex4420
Complex4423;SmallMolecule4	Complex4421;SmallMolecule2
Protein901;SmallMolecule4	Protein900;SmallMolecule2
Complex4429	Complex4425;SmallMolecule154
Complex4425;SmallMolecule154;SmallMolecule24	Complex4429;SmallMolecule23
Complex4439	Complex4430;SmallMolecule154
Complex4430;SmallMolecule154;SmallMolecule18	Complex4439;SmallMolecule25
Complex4440	Complex4433;SmallMolecule154
Complex731	Complex730;Protein8
Complex4442	Complex4440;Complex4441
Complex4444	Complex4443;SmallMolecule689
Complex4445	Complex2691;Complex3546
Complex4447	Complex4445;Complex4446
Complex4448;SmallMolecule20	Complex4447
Complex4450;SmallMolecule20	Complex4447
Complex2687;Complex3546;Complex4449	Complex4450
SmallMolecule22	SmallMolecule21
SmallMolecule22	SmallMolecule21
Complex727;PhysicalEntity53;Protein1213;SmallMolecule19;SmallMolecule98	Complex731;SmallMolecule13;SmallMolecule29
SmallMolecule22	SmallMolecule21
SmallMolecule22	SmallMolecule21
Complex4466	Complex4461;SmallMolecule479
SmallMolecule22	SmallMolecule21
SmallMolecule22	SmallMolecule21
SmallMolecule22	SmallMolecule21
SmallMolecule22	SmallMolecule21
SmallMolecule22	SmallMolecule21
SmallMolecule22	SmallMolecule21
SmallMolecule22	SmallMolecule21
Protein8	PhysicalEntity53
SmallMolecule22	SmallMolecule21
SmallMolecule22	SmallMolecule21
SmallMolecule22	SmallMolecule21
SmallMolecule22	SmallMolecule21
Complex4483	Protein10652;Protein10653
Complex4484	Protein10653
Complex4495	Complex4489;Protein10665
Complex4496	Protein10665;Protein10677
Complex4498	Complex4497;Protein10665
Complex4501	Complex4499;Protein10665
Complex4502	Protein10665;Protein10690
Complex4503	Complex4495;Protein10695
Complex4505	Complex4504;Protein10695
Complex4506	Complex4503;Protein10699
Complex4507	Complex4506;Protein10704
Complex4508	Protein10704;Protein10708
Complex4509	Protein10709;Protein10713
Complex4510	Complex4509;Protein10709
Complex4512	Complex4507;Complex4510
Complex4513	Complex4507;Protein10716
Complex4514	Complex4505;Protein10717
Complex4515	Complex4505;Protein10718
Complex4516	Complex4515;Protein10719
Complex4517	Protein10720;Protein5870
Complex68;Protein104;Protein105;Protein107	Complex44
Complex4518	Complex4495;Complex4517
Protein462	Protein10725
Complex240	Protein462;Protein509
Complex239	Complex240
Complex552;SmallMolecule19	Complex239;SmallMolecule13
Complex552;SmallMolecule19	Complex239;SmallMolecule13
Complex4520	Complex552;Protein7260
Complex4521;SmallMolecule19	Complex4520;SmallMolecule13
Complex552;Protein502	Complex4521
SmallMolecule1249;SmallMolecule31	SmallMolecule29;SmallMolecule41
Protein10732;SmallMolecule19	Protein10731;SmallMolecule13
Complex160	Complex4522;SmallMolecule31
SmallMolecule421;SmallMolecule479	SmallMolecule13
Protein10736	Protein7282
Protein901;SmallMolecule4	Protein900;SmallMolecule2
Complex4523	Protein901
SmallMolecule498	SmallMolecule29;SmallMolecule479
Complex4529	Protein10738;Protein215
Protein9560;SmallMolecule19	Protein10738;SmallMolecule13
